Human,-411.7575378417969,102.26521301269531,-22.27362632751465,22.89775848388672,-4.304272174835205,-2.001795530319214,1.4603664875030518,0.17064319550991058,-4.200828552246094,2.7073144912719727,-5.830628871917725,-0.970396101474762,5.035353183746338,-2.9504599571228027,5.379738807678223,-2.359895706176758,-2.2013821601867676,2.704681396484375,-2.393291473388672,2.3095438480377197,0.3959992527961731,0.36799752712249756,0.37661856412887573,0.3064071536064148,0.28481173515319824,0.352815181016922,0.34045514464378357,0.33404865860939026,0.3880934417247772,0.37897756695747375,0.36764270067214966,0.43393561244010925,13.562270078086245,12.840831217594666,15.141876482823113,14.939258339779991,16.167584289058436,18.751240617643813,21.42639089088436,0.06752707741477272,0.05327726900577545
Human,-372.93017578125,111.47319793701172,-23.104257583618164,22.35282325744629,0.7020342350006104,2.44870924949646,-2.457486391067505,-4.319541931152344,-3.386232376098633,4.757650375366211,-10.33151626586914,0.0016338269924744964,4.432014465332031,-6.119071006774902,3.247627019882202,0.06563051044940948,-1.2514703273773193,0.07820800691843033,-1.3747072219848633,2.5486390590667725,0.3356243968009949,0.2922687530517578,0.2068680375814438,0.252422034740448,0.34651681780815125,0.3379128575325012,0.3055943548679352,0.2992132008075714,0.3251434862613678,0.29041239619255066,0.3118041455745697,0.36403340101242065,14.55687283005877,14.334215950133727,16.510031544616854,15.633116529232625,17.329314216745196,19.14481468301422,20.230429609637966,0.0606538955479452,0.06473895162343979
Human,-334.0179138183594,125.59695434570312,-21.531675338745117,39.30270004272461,6.394283294677734,13.258152961730957,-9.736392974853516,-1.6002434492111206,-5.498836040496826,7.319693565368652,-10.650110244750977,-4.584916114807129,3.1630301475524902,-5.682124137878418,3.7696022987365723,-1.7892194986343384,-4.0402445793151855,2.8609116077423096,-1.8259621858596802,1.3555750846862793,0.29911449551582336,0.30263403058052063,0.41192299127578735,0.43204015493392944,0.38560426235198975,0.2924351692199707,0.2687014639377594,0.322561651468277,0.35900768637657166,0.3555957078933716,0.4105667769908905,0.35381919145584106,14.519849486918796,14.307750097639753,17.508115958620014,15.32991345729509,18.29307057636335,19.850753539824556,23.830177685188133,0.08432241586538461,0.0680161863565445
Human,-345.2760925292969,121.26722717285156,-23.989227294921875,26.945714950561523,-0.5146117806434631,7.935277938842773,-4.3902130126953125,-3.0224199295043945,-5.076432228088379,3.882025718688965,-8.996801376342773,-0.7038695216178894,1.7433314323425293,-2.3398256301879883,4.7827067375183105,-3.7362022399902344,-1.578255534172058,3.4616262912750244,-2.640699863433838,2.5821423530578613,0.37808001041412354,0.37890440225601196,0.3829336166381836,0.37063267827033997,0.3767402768135071,0.37640392780303955,0.3461131155490875,0.3102535307407379,0.3611834943294525,0.423263818025589,0.376115620136261,0.3491336405277252,14.611565094963643,13.841040964834045,15.923596353105134,15.598020129510205,18.248190221993877,19.189842305351384,21.591230943260786,0.08956095377604166,0.06817970424890518
Human,-459.3023681640625,78.00157165527344,-12.915756225585938,25.801685333251953,8.771949768066406,6.907735824584961,-6.2584309577941895,0.23718151450157166,-1.4231417179107666,2.0879576206207275,-9.743395805358887,-1.80409836769104,4.116680145263672,-4.699030876159668,1.62925124168396,-0.5518395304679871,-2.665771007537842,1.4500082731246948,-1.394310712814331,2.3538992404937744,0.19760051369667053,0.19738812744617462,0.23996736109256744,0.2538963854312897,0.23798321187496185,0.2450607717037201,0.17819352447986603,0.24150113761425018,0.27784764766693115,0.2749405801296234,0.31170186400413513,0.28508782386779785,13.092197677948594,13.076130326296715,15.40178552663042,13.577744085640768,15.324012694393218,17.073793141485396,18.99524016095456,0.05004438920454545,0.041185829788446426
Human,-488.8102111816406,56.26790237426758,-16.137767791748047,13.10446834564209,-4.561202049255371,0.8568912744522095,-0.8676141500473022,-1.9339196681976318,-2.2472383975982666,3.133655548095703,-1.6386898756027222,0.8779383897781372,1.9046913385391235,-1.831908941268921,2.0091769695281982,-1.5618164539337158,-1.3657634258270264,1.0066362619400024,-1.3150266408920288,1.4707858562469482,0.2266259342432022,0.2753869295120239,0.3035256862640381,0.3219146728515625,0.28190678358078003,0.25179752707481384,0.24084965884685516,0.21999621391296387,0.25960442423820496,0.2640170454978943,0.25338274240493774,0.24741286039352417,12.684944979170597,11.910639610471625,13.098461403165846,13.175685634638098,14.301621808157751,16.63786836057666,18.31761075212815,0.06754314365671642,0.031288888305425644
Human,-459.8936767578125,91.33111572265625,-13.07950210571289,19.523792266845703,4.256833553314209,-0.33678191900253296,-2.250864028930664,0.4698830842971802,-5.09005880355835,4.3507208824157715,-7.0114521980285645,-1.5129176378250122,4.8556132316589355,-6.295402526855469,4.212705612182617,-0.40161439776420593,-4.162015914916992,1.939799189567566,-1.4605581760406494,1.406281590461731,0.279715359210968,0.3298722505569458,0.3191213309764862,0.23581795394420624,0.23052801191806793,0.24339412152767181,0.2715972363948822,0.2739608883857727,0.3339133560657501,0.33779773116111755,0.2929435074329376,0.3195541203022003,14.345163541698831,13.747219331598057,15.060593152664705,14.934962714724527,16.337203261058715,18.25549798599264,20.005719862627345,0.04463517775229358,0.04571058228611946
Human,-431.3681640625,96.2315444946289,-11.94764518737793,33.04442596435547,-1.635507345199585,4.617447853088379,-3.392551898956299,-0.20033933222293854,-5.856053352355957,0.8170461654663086,-7.9397125244140625,0.3989751636981964,1.9450312852859497,-6.421701908111572,5.464860916137695,0.1806219518184662,-3.5330140590667725,2.4851083755493164,-0.5517153143882751,1.0616616010665894,0.3842152953147888,0.3602880835533142,0.3105085790157318,0.28117114305496216,0.24603348970413208,0.2584570646286011,0.2706824541091919,0.27628761529922485,0.2605316936969757,0.2934858500957489,0.34500014781951904,0.3377666175365448,15.075966859116058,14.334136931149942,16.947219214320125,15.448621984023564,16.466254382742004,18.70491195914888,20.143429077703,0.06229717548076923,0.04692258685827255
Human,-542.35546875,28.040861129760742,-12.702251434326172,24.951507568359375,-6.995185375213623,6.950541973114014,-10.491379737854004,-2.4890756607055664,-2.9735634326934814,5.846753120422363,-2.8444902896881104,0.7722148895263672,0.27767592668533325,-0.7901413440704346,1.585094928741455,0.4101155400276184,-4.255359649658203,0.4693237543106079,-0.500568687915802,2.246863603591919,0.2471359223127365,0.3019993007183075,0.27169591188430786,0.263429194688797,0.21371397376060486,0.17583467066287994,0.19641661643981934,0.2837328016757965,0.29521358013153076,0.21627046167850494,0.19134639203548431,0.1792609989643097,10.913391175842277,10.633245636687038,11.981736289503242,12.172211263212882,13.336319736953095,15.41555868011419,19.334233923891183,0.10044167258522728,0.024117887020111084
Human,-409.0084228515625,98.21127319335938,-15.639877319335938,32.331539154052734,-6.096386909484863,1.2803031206130981,-1.4526888132095337,0.33107173442840576,-4.144189834594727,2.4063799381256104,-6.090314865112305,-1.0499917268753052,2.3384408950805664,-6.651917457580566,2.7859010696411133,-0.26526498794555664,-3.132493019104004,0.9728957414627075,-1.2957935333251953,0.994328498840332,0.36298444867134094,0.3416370153427124,0.2879500687122345,0.28359314799308777,0.30970051884651184,0.41600674390792847,0.27722010016441345,0.2678329050540924,0.28926193714141846,0.33412736654281616,0.287641316652298,0.28849518299102783,15.120413419559448,14.77966757737985,16.367525694600424,16.364836549599136,16.31440632881701,19.213255124131948,21.14405673741023,0.06486680772569445,0.055947668850421906
Human,-476.01031494140625,77.17530059814453,-14.66968059539795,15.81054973602295,6.820472240447998,0.1738024204969406,-4.599524974822998,-0.5752094388008118,-3.6899755001068115,1.838547706604004,-8.979601860046387,0.09275466948747635,4.177882671356201,-4.197500705718994,4.323011875152588,-0.0653817355632782,-2.1137325763702393,1.271918535232544,-0.3189864158630371,2.1411333084106445,0.24561063945293427,0.3148120939731598,0.2991735339164734,0.2636515498161316,0.3035777509212494,0.2742789089679718,0.2635799050331116,0.2508023977279663,0.2657395303249359,0.3921731114387512,0.3565353751182556,0.2490796148777008,14.078456540711647,13.560951162419691,15.525949748872952,15.295832500864346,16.824132958244633,17.770012865187006,19.618838938391956,0.054658203125,0.0301959365606308
Human,-479.3235168457031,96.26953887939453,-14.521492004394531,7.125049591064453,-1.4479047060012817,-0.8814923167228699,3.182870388031006,-2.9235875606536865,-1.0367388725280762,1.400700569152832,-5.664318084716797,2.365588665008545,2.1190731525421143,-1.5443081855773926,3.5875208377838135,-2.7744905948638916,1.2065976858139038,0.2400670349597931,-2.649564504623413,3.6515562534332275,0.3654414117336273,0.360689252614975,0.3320819139480591,0.266101211309433,0.30745241045951843,0.3082110583782196,0.26855018734931946,0.18893815577030182,0.2732543647289276,0.2987971305847168,0.2256222665309906,0.30634966492652893,14.367214130416329,13.750861289382769,15.617154741977568,15.869485394027398,17.644529965876114,18.77927448175966,20.361137249446497,0.05043658088235294,0.042838942259550095
Human,-542.35546875,28.040861129760742,-12.702251434326172,24.951507568359375,-6.995185375213623,6.950541973114014,-10.491379737854004,-2.4890756607055664,-2.9735634326934814,5.846753120422363,-2.8444902896881104,0.7722148895263672,0.27767592668533325,-0.7901413440704346,1.585094928741455,0.4101155400276184,-4.255359649658203,0.4693237543106079,-0.500568687915802,2.246863603591919,0.2471359223127365,0.3019993007183075,0.27169591188430786,0.263429194688797,0.21371397376060486,0.17583467066287994,0.19641661643981934,0.2837328016757965,0.29521358013153076,0.21627046167850494,0.19134639203548431,0.1792609989643097,10.913391175842277,10.633245636687038,11.981736289503242,12.172211263212882,13.336319736953095,15.41555868011419,19.334233923891183,0.10044167258522728,0.024117887020111084
Human,-418.8855285644531,87.1556167602539,-22.875205993652344,19.249208450317383,-2.85123872756958,2.4818131923675537,-0.8393650650978088,-3.073418617248535,-4.545536518096924,3.613349199295044,-4.114815711975098,1.8488446474075317,2.5089964866638184,-3.3951926231384277,3.255173683166504,-2.713414192199707,-0.6243029236793518,1.942751407623291,-2.6736466884613037,1.5905817747116089,0.27177706360816956,0.33337846398353577,0.35898178815841675,0.3410167098045349,0.28310441970825195,0.29732927680015564,0.2625264525413513,0.21020826697349548,0.2502027153968811,0.2701071798801422,0.27722489833831787,0.29274696111679077,13.79618754722072,13.467631806021652,14.928677328247836,13.989124661228182,15.629000537455536,18.31921149019641,19.512350237831264,0.07280970982142858,0.05338635668158531
